permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,last_milestone_at
/company/telecis,TeleCIS Wireless,semiconductor,10000000,acquired,USA,CA,SF Bay,campbell,1,1/1/2000,1/1/2006,1/1/2006,1/1/2004
/company/telecoast-communications,Telecoast Communications,network_hosting,300000,unknown,USA,CA,Santa Barbara,santa barbara,1,NULL,7/17/2009,7/17/2009,NULL
/company/telecommunication-systems,TeleCommunication Systems,mobile,81800000,ipo,USA,MD,Washington DC,annapolis,11,NULL,10/26/2004,5/9/2013,6/26/2013
/company/teleflip,TeleFlip,mobile,4900000,unknown,USA,CA,Los Angeles,santa monica,2,1/1/2004,8/1/2006,1/1/2008,8/12/2008
/company/telegent-systems,Telegent Systems,hardware,35000000,unknown,USA,CA,SF Bay,sunnyvale,2,1/1/2004,10/1/2005,8/22/2007,3/1/2004
/company/telenav,Telenav,mobile,30000000,ipo,USA,CA,SF Bay,sunnyvale,1,9/9/1999,1/1/2006,1/1/2006,2/21/2013
/company/telepacific-communications,TelePacific Communications,public_relations,125000000,unknown,USA,CA,Los Angeles,los angeles,1,NULL,7/26/2011,7/26/2011,NULL
/company/telepharm,TelePharm,software,400000,unknown,USA,IA,Iowa City,iowa city,1,3/3/2012,3/3/2012,3/3/2012,3/3/2012
/company/telerivet,Telerivet,mobile,1000000,unknown,USA,CA,SF Bay,san francisco,1,1/1/2012,12/20/2012,12/20/2012,12/19/2012
/company/telesphere,Telesphere Networks,public_relations,32000000,unknown,USA,AZ,Phoenix,scottsdale,3,1/1/2000,6/16/2008,10/7/2009,3/1/2012
/company/teliris,Teliris,public_relations,11000000,unknown,USA,NY,New York,new york,1,1/1/1999,2/9/2009,2/9/2009,NULL
/company/tellapal,Extole,software,30950000,unknown,USA,CA,SF Bay,san francisco,6,10/1/2009,4/1/2009,1/24/2013,4/1/2013
/company/tellapart,TellApart,advertising,17750000,unknown,USA,CA,SF Bay,burlingame,3,7/1/2009,7/17/2009,6/13/2011,2/1/2013
/company/telligentsystems,Telligent Systems,software,25000000,unknown,USA,TX,Dallas,dallas,2,6/1/2004,9/23/2008,1/17/2013,8/15/2012
/company/tellme,Tellme,mobile,6000000,acquired,USA,CA,SF Bay,mountain view,1,1/1/1999,6/1/1999,6/1/1999,NULL
/company/tellmetwin,TellmeTwin,web,250000,unknown,USA,CA,SF Bay,san francisco,1,9/4/2007,9/4/2007,9/4/2007,8/21/2011
/company/tello,Tello,web,3700000,acquired,USA,CA,SF Bay,palo alto,2,2/2/2010,6/3/2010,2/28/2012,1/4/2013
/company/telltale-games,Telltale Games,games_video,14400000,unknown,USA,CA,SF Bay,san rafael,3,1/1/2005,2/28/2006,6/7/2011,2/18/2011
/company/telogis,Telogis,software,1000,unknown,USA,CA,Los Angeles,aliso viejo,1,3/1/2001,3/1/2001,3/1/2001,11/28/2012
/company/telos,TELOS,other,43120,unknown,USA,VA,Washington DC,ashburn,1,1/1/1971,4/12/2013,4/12/2013,NULL
/company/telovations,Telovations,public_relations,6500000,acquired,USA,FL,Tampa,tampa,1,2/1/2006,4/15/2006,4/15/2006,NULL
/company/telsima,Telsima,web,95000000,unknown,USA,CA,SF Bay,sunnyvale,3,NULL,12/14/2005,7/1/2007,1/1/2009
/company/telx,Telx,consulting,43500000,acquired,USA,NY,New York,new york,1,1/1/2000,6/3/2009,6/3/2009,4/16/2012
/company/tely-labs,Tely Labs,NULL,28000000,unknown,USA,CA,SF Bay,menlo park,2,1/1/2010,9/18/2012,10/22/2012,3/13/2013
/company/tempmine,TempMine,software,18000,closed,USA,NULL,United States - Other,NULL,1,1/1/2009,9/11/2009,9/11/2009,NULL
/company/tempo,TempoDB,software,868000,unknown,USA,IL,Chicago,chicago,2,11/1/2011,1/1/2012,5/1/2012,6/20/2013
/company/tempo-ai-sri-spin-off-m,Tempo AI,mobile,12500000,unknown,USA,CA,SF Bay,menlo park,2,8/1/2011,12/1/2011,6/20/2013,6/1/2013
/company/tempo-payment,Tempo Payments,software,20000000,unknown,USA,CA,SF Bay,san mateo,4,1/1/2000,9/13/2005,8/10/2009,2/1/2007
/company/tempronics,Tempronics,cleantech,2700000,unknown,USA,AZ,Tuscon,tuscon,1,NULL,3/1/2010,3/1/2010,NULL
/company/tenable-network-security,Tenable Network Security,security,50000000,unknown,USA,MD,Washington DC,columbia,1,1/1/2002,9/5/2012,9/5/2012,9/5/2012
/company/tenaxis-medical,Tenaxis Medical,biotech,5000000,unknown,USA,CA,SF Bay,mountain view,1,1/1/2004,8/14/2007,8/14/2007,NULL
/company/tendertree,TenderTree,web,1300000,unknown,USA,CA,SF Bay,san francisco,1,NULL,11/14/2012,11/14/2012,NULL
/company/tendril,Tendril,software,111190000,unknown,USA,CO,Denver,boulder,7,1/1/2004,1/1/2005,12/7/2012,3/1/2012
/company/tendyne-holdings,Tendyne Holdings,biotech,11476197,unknown,USA,MN,Minneapolis,roseville,1,NULL,5/20/2013,5/20/2013,NULL
/company/tenebril,Tenebril,software,3030000,unknown,USA,MA,Boston,framingham,1,NULL,4/3/2006,4/3/2006,NULL
/company/teneros,Teneros,enterprise,92500000,unknown,USA,CA,SF Bay,mountain view,5,1/1/2004,7/1/2004,11/30/2009,9/30/2008
/company/tenex-health,Tenex Health,NULL,5000000,unknown,USA,CA,Los Angeles,lake forest,1,NULL,6/30/2011,6/30/2011,NULL
/company/tenfarms-2,tenfarms,mobile,2700000,unknown,USA,CA,Los Angeles,los angeles,1,8/1/2010,5/7/2013,5/7/2013,8/1/2010
/company/tengion,Tengion,biotech,155600000,ipo,USA,PA,East Norriton,east norriton,4,NULL,8/3/2005,7/1/2013,4/1/2007
/company/tengrade,Tengrade,software,570568,unknown,USA,NY,New York,new york,1,NULL,6/12/2013,6/12/2013,NULL
/company/tenksolar,tenKsolar,cleantech,21143168,unknown,USA,MN,Minneapolis,bloomington,2,1/1/2008,3/1/2010,4/26/2012,3/1/2009
/company/tenmarks-education,TenMarks Education,web,4585000,unknown,USA,MA,Boston,newton,4,1/1/2009,2/26/2009,9/16/2011,9/15/2011
/company/tenrox,Tenrox,software,3900000,unknown,USA,CA,Los Angeles,glendale,1,1/1/1995,11/1/2005,11/1/2005,NULL
/company/tensorcomm,TensorComm,network_hosting,7000000,unknown,USA,CO,Denver,westminster,1,1/1/2001,5/31/2005,5/31/2005,NULL
/company/tenxer,tenXer,software,4700000,unknown,USA,CA,SF Bay,san francisco,2,9/1/2011,9/1/2011,8/28/2012,2/1/2013
/company/teoco-corporation,TEOCO Corporation,software,60000000,unknown,USA,VA,Washington DC,fairfax,1,1/1/1994,10/6/2009,10/6/2009,2/15/2011
/company/tepha,Tepha,biotech,22000000,unknown,USA,MA,Boston,lexington,2,1/1/1998,6/6/2007,3/16/2012,5/18/2011
/company/terabitz,Terabitz,web,10000000,unknown,USA,CA,SF Bay,palo alto,1,7/1/2006,2/1/2007,2/1/2007,9/25/2007
/company/teracent,Teracent,advertising,5800000,acquired,USA,CA,SF Bay,san mateo,2,NULL,1/1/2007,3/18/2009,1/6/2010
/company/teradiode,TeraDiode,hardware,13200000,unknown,USA,MA,Boston,littleton,2,1/1/2009,8/23/2011,11/18/2011,NULL
/company/teranetics,Teranetics,semiconductor,52800000,acquired,USA,CA,SF Bay,san jose,3,1/1/2000,11/21/2006,5/27/2010,1/1/2003
/company/teranode,Teranode,software,10400000,unknown,USA,WA,Seattle,seattle,2,1/1/2002,9/12/2005,10/2/2009,NULL
/company/terapio,Terapio,biotech,6700000,unknown,USA,TX,Austin,austin,2,1/1/2005,6/18/2008,11/30/2009,NULL
/company/terascala,Terascala,network_hosting,20225000,unknown,USA,MA,Boston,avon,6,1/1/2005,3/1/2007,4/24/2012,NULL
/company/teravicta-technologies,TeraVicta Technologies,public_relations,17500000,unknown,USA,TX,Austin,austin,2,1/1/2000,4/18/2005,6/1/2006,NULL
/company/tercica,Tercica,biotech,83000000,acquired,USA,CA,SF Bay,brisbane,2,1/1/2002,10/14/2005,7/6/2007,NULL
/company/termsync,TermSync,web,630000,unknown,USA,WI,Fitchburg,fitchburg,1,NULL,10/12/2011,10/12/2011,4/1/2011
/company/teros,Teros,public_relations,8000000,unknown,USA,CA,SF Bay,santa clara,1,1/1/2000,4/14/2005,4/14/2005,1/1/2000
/company/terra-gen-power,Terra-Gen Power,cleantech,1200000000,unknown,USA,NY,New York,new york,1,NULL,7/21/2010,7/21/2010,10/29/2012
/company/terra-green-energy,Terra Green Energy,cleantech,80000,unknown,USA,PA,Smwthport,smwthport,1,1/1/2009,11/3/2009,11/3/2009,NULL
/company/terra-tech,Terra Tech,biotech,1075000,unknown,USA,CA,Los Angeles,irvine,1,NULL,4/29/2013,4/29/2013,NULL
/company/terracota,Terracotta,software,23500000,acquired,USA,CA,SF Bay,san francisco,2,1/1/2003,2/27/2006,9/1/2008,1/1/2012
/company/terraechos,TerraEchos,security,1550000,unknown,USA,MT,Missoula,missoula,2,NULL,2/7/2012,5/9/2012,NULL
/company/terrafugia,Terrafugia,other,3779632,unknown,USA,MA,Boston,waltham,6,5/1/2006,1/1/2005,5/25/2012,6/30/2011
/company/terrago-technologies,TerraGo Technologies,software,18729962,unknown,USA,GA,Atlanta,atlanta,4,1/1/2005,5/16/2007,5/7/2013,NULL
/company/terralux,TerraLUX,semiconductor,37195383,unknown,USA,CO,Denver,boulder,3,NULL,3/22/2010,5/7/2012,3/1/2013
/company/terranova,Terranova,NULL,1050000,unknown,USA,IL,Chicago,chicago,1,1/1/2012,12/5/2012,12/5/2012,NULL
/company/terrapass,TerraPass,web,5800000,unknown,USA,CA,SF Bay,san francisco,1,10/1/2004,6/13/2007,6/13/2007,6/6/2007
/company/terraspark-geosciences,TerraSpark Geosciences,software,6000000,unknown,USA,CO,Denver,westminster,1,1/1/2000,3/3/2010,3/3/2010,NULL
/company/tervela,Tervela,enterprise,38000000,unknown,USA,NY,New York,new york,2,1/1/2004,1/14/2008,9/15/2009,3/3/2004
/company/tesaris,Tesaris,software,230000,unknown,USA,UT,Herriman,herriman,1,11/1/2006,1/1/2007,1/1/2007,NULL
/company/tesaro,TESARO,biotech,252000000,ipo,USA,MA,Boston,waltham,3,3/1/2010,5/28/2010,3/6/2013,3/26/2012
/company/tesla-motors,Tesla Motors,cleantech,823000000,ipo,USA,CA,SF Bay,palo alto,11,1/1/2003,4/1/2004,10/10/2012,4/26/2013
/company/testive,Testive,education,500000,unknown,USA,MA,Boston,cambridge,2,1/1/2011,1/24/2012,12/10/2012,12/10/2012
/company/testquest,TestQuest,software,7500000,acquired,USA,MN,Minneapolis,minneapolis,1,1/1/1983,11/1/2005,11/1/2005,NULL
/company/tetherball,Tetherball,advertising,666000,unknown,USA,IN,Indianapolis,carmel,2,1/1/2008,1/21/2010,3/11/2010,3/1/2010
/company/tethis-2,Tethis,biotech,775000,unknown,USA,NC,Raleigh-Durham,raleigh,1,1/1/2012,2/6/2013,2/6/2013,NULL
/company/tethys-bioscience,Tethys BioScience,biotech,30400000,unknown,USA,CA,SF Bay,emeryville,2,1/1/2002,10/31/2005,11/9/2009,10/1/2011
/company/tetra-tech,Tetra Tech,consulting,69000000,ipo,USA,CA,Los Angeles,pasadena,1,1/1/1966,10/9/2009,10/9/2009,5/4/2011
/company/tetragenetics,Tetragenetics,biotech,992308,unknown,USA,NY,Ithaca,ithaca,2,NULL,11/24/2009,6/5/2013,12/1/2012
/company/tetralogic-pharmaceuticals,TetraLogic Pharmaceuticals,biotech,71000000,unknown,USA,PA,Philadelphia,malvern,5,NULL,8/10/2010,12/13/2012,NULL
/company/tetraphase-pharmaceuticals,Tetraphase Pharmaceuticals,biotech,60000000,unknown,USA,MA,Boston,watertown,2,NULL,8/7/2008,6/1/2010,6/30/2013
/company/tetravitae-bioscience,TetraVitae Bioscience,cleantech,6300000,unknown,USA,IL,Chicago,chicago,1,NULL,11/30/2008,11/30/2008,NULL
/company/tetris-online,Tetris Online,games_video,5000000,unknown,USA,HI,Honolulu,honolulu,1,1/1/2005,3/5/2010,3/5/2010,NULL
/company/texas-health-craig-ranch-surgery-centeranch-surgery-center,Texas Health Craig Ranch Surgery Centeranch Surgery Center,biotech,680000,unknown,USA,TX,Dallas,mckinney,1,1/1/2013,4/17/2013,4/17/2013,NULL
/company/texbase,TEXbase,enterprise,509025,unknown,USA,MT,Bozeman,bozeman,1,NULL,5/31/2013,5/31/2013,NULL
/company/texert,Texert,software,3000000,unknown,USA,TX,Dallas,dallas,1,1/1/2007,10/21/2008,10/21/2008,NULL
/company/texifter,Texifter,software,180000,unknown,USA,MA,Amherst,amherst,1,10/1/2009,1/15/2011,1/15/2011,10/1/2009
/company/text-a-cab,Text A Cab,software,50000,unknown,USA,NY,New York,new york,1,6/1/2008,4/1/2011,4/1/2011,6/1/2008
/company/textbooktime-com-textbook-time,TextbookTime.com Textbook Time,ecommerce,50000,unknown,USA,UT,Salt Lake City,sandy,1,9/4/2010,9/1/2010,9/1/2010,9/4/2010
/company/textdigger,TextDigger,search,4300000,unknown,USA,CA,SF Bay,san jose,1,NULL,2/3/2009,2/3/2009,NULL
/company/texthog,TextHog,mobile,50000,unknown,USA,IL,Chicago,chicago,1,4/15/2008,4/15/2008,4/15/2008,NULL
/company/textingly,Textingly,mobile,650000,unknown,USA,NY,New York,new york,1,1/1/2010,8/1/2010,8/1/2010,5/23/2011
/company/textplus,textPlus,mobile,46325000,unknown,USA,CA,Los Angeles,marina del rey,4,12/1/2007,12/1/2007,10/18/2012,12/13/2012
/company/textronics,Textronics,hardware,5000000,unknown,USA,DE,Willmington,wilmington,1,NULL,6/15/2005,6/15/2005,NULL
/company/textualads,TextualAds,advertising,650000,unknown,USA,CA,SF Bay,san francisco,1,7/1/2010,12/29/2010,12/29/2010,1/21/2012
/company/textura,Textura,NULL,14250000,ipo,USA,IL,Chicago,deerfield,2,NULL,2/14/2013,2/28/2013,6/12/2013
/company/thar-pharmaceuticals,THAR PHARMACEUTICALS,biotech,1950000,unknown,USA,PA,Pittsburg,pittsburgh,1,NULL,4/19/2013,4/19/2013,NULL
/company/that-img,That{img},games_video,1500,unknown,USA,MN,Duluth,duluth,1,3/29/2011,7/15/2011,7/15/2011,12/16/2011
/company/thats-solar,That's Solar,cleantech,4200000,unknown,USA,CA,SF Bay,san francisco,1,1/1/2011,4/12/2011,4/12/2011,NULL
/company/the-african-store,The African Store,ecommerce,25000,unknown,USA,IL,Chicago,chicago,1,5/1/2003,6/1/2005,6/1/2005,NULL
/company/the-american-academy,The American Academy,other,11900000,unknown,USA,UT,Salt Lake City,salt lake city,2,1/1/2007,12/15/2009,7/25/2012,NULL
/company/the-bay-citizen,The Bay Citizen,other,9500000,unknown,USA,CA,SF Bay,san francisco,1,NULL,12/30/2010,12/30/2010,NULL
/company/the-blaze,The Blaze,NULL,40000000,unknown,USA,NY,New York,new york,1,8/1/2010,3/21/2013,3/21/2013,1/1/2011
/company/the-bouqs-company,The Bouqs Company,ecommerce,1100000,unknown,USA,CA,Venice Beach,venice beach,1,NULL,6/25/2013,6/25/2013,NULL
/company/the-climate-corporation,The Climate Corporation,other,108900000,unknown,USA,CA,SF Bay,san francisco,4,1/1/2006,1/1/2007,6/14/2012,6/1/2013
/company/the-clymb,The Clymb,ecommerce,9000000,unknown,USA,OR,Portland,portland,2,11/4/2009,6/29/2011,3/1/2012,11/1/2011
/company/the-cultivate,The Cultivate,ecommerce,50000,unknown,USA,NY,New York,new york,1,6/1/2012,6/15/2011,6/15/2011,NULL
/company/the-daily-caller,The Daily Caller,web,3000000,unknown,USA,DC,Washington DC,washington,1,1/1/2009,11/1/2009,11/1/2009,11/10/2010
/company/the-daily-hundred,The Daily Hundred,advertising,100000,unknown,USA,FL,Tampa,tampa,1,4/1/2012,9/1/2012,9/1/2012,11/1/2012
/company/the-deal-fair,The Deal Fair,ecommerce,70000,unknown,USA,PA,Philadelphia,havertown,1,3/30/2011,3/30/2011,3/30/2011,3/30/2011
/company/the-doband-campaign,The DoBand Campaign,web,63500,unknown,USA,NULL,United States - Other,NULL,2,6/28/2010,1/1/2010,6/1/2010,NULL
/company/the-echo-nest,The Echo Nest,games_video,25609989,unknown,USA,MA,Boston,somerville,4,7/14/2005,9/9/2008,7/12/2012,6/1/2012
/company/the-edge-in-college-prep,The Edge in College Prep,education,50000,unknown,USA,NY,Glen Cove,glen cove,1,12/9/2005,1/1/2011,1/1/2011,12/9/2005
/company/the-electric-sheep,The Electric Sheep,advertising,7000000,unknown,USA,NY,New York,new york,1,4/17/2005,2/26/2007,2/26/2007,12/4/2008
/company/the-extraordinaries,The Extraordinaries,mobile,1100000,unknown,USA,CA,SF Bay,san francisco,1,7/1/2009,5/4/2010,5/4/2010,NULL
/company/the-feedroom,The FeedRoom,public_relations,69300000,acquired,USA,NY,New York,new york,7,9/1/1999,8/22/2000,7/9/2008,12/5/2009
/company/the-flow,Flow Search Corporation,enterprise,5827926,unknown,USA,NY,New York,brooklyn,2,1/1/2010,11/10/2011,1/31/2013,11/10/2011
/company/the-foundry,The Foundry,biotech,3000000,unknown,USA,CA,SF Bay,menlo park,1,NULL,1/14/2010,1/14/2010,1/1/1998
/company/the-frankfurt-group-holdings,The Frankfurt Group & Holdings,other,10000000,unknown,USA,TX,Dallas,fort worth,1,1/10/2004,1/15/2008,1/15/2008,1/10/2004
/company/the-gilman-brothers-company,The Gilman Brothers Company,other,4500000,unknown,USA,CT,unknown,gilman,1,NULL,6/13/2013,6/13/2013,NULL
/company/the-glampire-group,The Glampire Group,consulting,1000000,unknown,USA,CA,Los Angeles,los angeles,1,1/1/2009,2/14/2011,2/14/2011,NULL
/company/the-go-global-brand,The GO Global Brand,consulting,150000,unknown,USA,CA,Los Angeles,los angeles,1,1/1/2008,6/1/2011,6/1/2011,1/1/2008
/company/the-greatist,Greatist,web,1450000,unknown,USA,NY,New York,new york,1,4/11/2011,1/2/2013,1/2/2013,4/22/2013
/company/the-guild,The Guild,web,2500000,unknown,USA,WI,Madison,madison,1,1/1/1985,1/1/2008,1/1/2008,4/22/2008
/company/the-hunt,The Hunt,web,700000,unknown,USA,CA,California - Other,NULL,1,NULL,4/17/2013,4/17/2013,3/1/2011
/company/the-industrys-alternative,The Industry's Alternative,other,7000,unknown,USA,NJ,New York,montclair,1,11/15/2009,3/31/2011,3/31/2011,11/11/2009
/company/the-innovation-factory,The Innovation Factory,web,250000,unknown,USA,IL,Chicago,chicago,1,6/1/2012,3/31/2013,3/31/2013,5/20/2013
/company/the-ivory-company,The Ivory Company,web,525000,unknown,USA,NY,Salamanca,salamanca,1,NULL,2/19/2013,2/19/2013,NULL
/company/the-jackson-laboratory,The Jackson Laboratory,biotech,58429933,unknown,USA,ME,Bar Harbor,bar harbor,2,NULL,4/13/2011,9/30/2011,NULL
/company/the-knot,XO Group,web,19600000,ipo,USA,NY,New York,new york,3,1/1/1996,1/1/1996,4/15/1999,5/17/2011
/company/the-levo-league,The Levo League,web,1000000,unknown,USA,NY,New York,new york,1,7/1/2011,3/16/2012,3/16/2012,8/17/2012
/company/the-lions,The Lions,consulting,250000,unknown,USA,CA,SF Bay,san francisco,1,4/1/2010,4/1/2011,4/1/2011,7/1/2012
/company/the-logo-company,The Logo Company,other,500000,unknown,USA,NY,Brookly,brookly,1,1/1/2000,9/25/2012,9/25/2012,9/25/2012
/company/the-mad-video,The Mad Video,games_video,1085000,unknown,USA,CA,SF Bay,san franciso,2,NULL,5/23/2012,5/15/2013,3/19/2013
/company/the-motley-fool,The Motley Fool,other,25000000,unknown,USA,VA,Washington DC,alexandria,1,7/1/1993,11/1/2009,11/1/2009,NULL
/company/the-multiverse-network,The Multiverse Network,software,11600000,unknown,USA,CA,SF Bay,mountain view,4,1/1/2004,4/17/2007,1/12/2009,NULL
/company/the-muse,The Muse,NULL,1200000,unknown,USA,NY,New York,new york,1,1/1/2011,1/22/2013,1/22/2013,6/24/2013
/company/the-neat-company,The Neat Company,web,15550000,unknown,USA,PA,Philadelphia,philadelphia,3,1/1/2002,8/14/2006,6/23/2010,3/1/2007
/company/the-newsmarket,The NewsMarket,web,4300000,unknown,USA,NY,New York,new york,1,1/1/2000,10/7/2009,10/7/2009,4/1/2005
/company/the-nocklist,THE NOCKLIST,ecommerce,300000,unknown,USA,HI,Honolulu,honolulu,1,8/1/2001,1/1/2003,1/1/2003,8/1/2001
/company/the-ogara-group,The O'Gara Group,security,23000000,unknown,USA,OH,Cincinnati,cincinnati,1,NULL,6/7/2011,6/7/2011,NULL
/company/the-one-page-company,The One-Page Company,software,1500000,unknown,USA,CA,SF Bay,san francisco,1,2/1/2012,4/1/2012,4/1/2012,11/1/2012
/company/the-personal-bee,The Personal Bee,NULL,500000,unknown,USA,CA,SF Bay,berkeley,1,NULL,3/8/2006,3/8/2006,NULL
/company/the-point,The Point,web,7300000,closed,USA,IL,Chicago,chicago,2,NULL,11/1/2007,2/1/2008,12/2/2009
/company/the-rainmaker-group,The Rainmaker Group,consulting,42800000,unknown,USA,GA,Atlanta,alpharetta,2,NULL,9/13/2011,10/30/2012,10/30/2012
/company/the-realreal,The RealReal,ecommerce,14000000,unknown,USA,CA,SF Bay,san francisco,1,3/1/2011,4/16/2013,4/16/2013,5/21/2013
/company/the-receivables-exchange,The Receivables Exchange,ecommerce,39750000,unknown,USA,LA,New Orleans,new orleans,4,4/1/2007,10/1/2007,6/24/2013,10/1/2012
/company/the-resumator,The Resumator,software,2975000,unknown,USA,PA,Pittsburg,pittsburgh,5,1/6/2009,1/1/2009,10/30/2012,10/29/2012
/company/the-sea-app,The Sea App,web,50000,unknown,USA,MO,Saint Louis,saint louis,1,5/4/2011,9/16/2011,9/16/2011,5/1/2011
/company/the-shared-web,The Shared Web,web,225000,unknown,USA,NY,New York,new york,2,NULL,11/1/2010,1/1/2011,8/1/2010
/company/the-smart-baker,The Smart Baker,NULL,75000,unknown,USA,FL,Rockledge,rockledge,1,1/1/2010,3/7/2012,3/7/2012,NULL
/company/the-society,The Society,web,1500000,unknown,USA,CO,Denver,lakewood,2,1/1/2007,1/1/2007,6/1/2008,NULL
/company/the-solution-design-group,The Solution Design Group,software,100000,unknown,USA,FL,Orlando,orlando,1,NULL,1/16/2013,1/16/2013,NULL
/company/the-solution-group,The Solution Group,software,500000,unknown,USA,MI,Detroit,farmington hills,1,9/30/2002,8/28/2002,8/28/2002,NULL
/company/the-talk-market,The Talk Market,ecommerce,1975860,unknown,USA,NY,New York,new york,2,NULL,6/12/2008,4/25/2013,5/2/2011
/company/the-tap-lab,The Tap Lab,games_video,562000,unknown,USA,MA,Boston,cambridge,2,10/1/2009,3/1/2011,4/3/2012,10/1/2009
/company/the-trade-desk,The Trade Desk,advertising,2500000,unknown,USA,CA,Santa Barbara,ventura,2,10/1/2009,3/23/2010,3/31/2010,1/1/2013
/company/the-trunk-club,Trunk Club,web,11000000,unknown,USA,IL,Chicago,chicago,1,1/1/2009,9/8/2011,9/8/2011,6/5/2011
/company/the-university-of-akron,The University of Akron,education,300000,unknown,USA,NULL,Denver,akron,1,NULL,6/11/2013,6/11/2013,1/1/2003
/company/theaudience,theAudience,NULL,20000000,unknown,USA,CA,Los Angeles,west hollywood,1,1/1/1996,11/19/2012,11/19/2012,11/19/2012
/company/thefind,TheFind,ecommerce,26000000,unknown,USA,CA,SF Bay,mountain view,3,10/1/2006,2/1/2005,7/1/2007,8/14/2012
/company/thefix-com,TheFix.com,NULL,2900000,unknown,USA,NY,New York,new york,2,12/1/2010,12/1/2010,9/20/2011,12/1/2010
/company/theformtool,TheFormTool,software,225000,unknown,USA,WA,Olympia,olympia,1,1/1/2012,3/21/2013,3/21/2013,NULL
/company/thefuturefm,Thefuture.fm,games_video,1100000,unknown,USA,NY,New York,new york,1,9/5/2009,8/7/2012,8/7/2012,8/1/2012
/company/thegenerationsnetwork,The Generations Network,web,300000000,unknown,USA,UT,Salt Lake City,provo,1,NULL,10/16/2007,10/16/2007,4/24/2012
/company/theladders,TheLadders,web,7250000,unknown,USA,NY,New York,new york,1,7/1/2003,11/8/2004,11/8/2004,5/14/2012
/company/themarkets,TheMarkets,web,30000000,unknown,USA,NY,New York,new york,1,1/1/2000,7/12/2007,7/12/2007,NULL
/company/theplatform,thePlatform,web,8000000,acquired,USA,WA,Seattle,seattle,1,1/1/2000,1/12/2006,1/12/2006,8/9/2012
/company/theport,ThePort Network,web,4600000,unknown,USA,GA,Atlanta,atlanta,2,5/1/1999,12/2/2008,12/2/2009,1/14/2011
/company/theraclone-sciences,Theraclone Sciences,biotech,26100000,unknown,USA,WA,Seattle,seattle,4,1/1/2004,3/17/2010,3/25/2013,1/19/2011
